"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
5120, 8962.94034915806, 3585.62204179345, 10843.0014957596, 11824.1131899987, 155.430282614575, 532.13225653306, 233.114780406258
5121, 9345.89801071988, 3918.61105179757, 10843.0014957596, 11824.1131899987, 174.046225959262, 613.123770195811, 233.114780406258
5122, 9601.21360881309, 4194.38091787741, 10843.0014957596, 11824.1131899987, 191.379875249531, 689.877271112432, 233.114780406258
5123, 9744.42091383984, 4400.89336812134, 10843.0014957596, 11824.1131899987, 205.682844025835, 754.207133430612, 233.114780406258
5124, 9110.01615648787, 4166.52187219927, 10843.0014957596, 11824.1131899987, 189.205326998512, 689.685525618806, 233.114780406258
5125, 9993.65410914605, 4637.69928592392, 10843.0014957596, 11824.1131899987, 223.524208214258, 831.814573972623, 233.114780406258
5126, 10122.5515453997, 4696.79755919153, 10843.0014957596, 11824.1131899987, 227.969056363042, 849.694768873684, 233.114780406258
5127, 10401.8353782047, 4702.47720787844, 10843.0014957596, 11824.1131899987, 228.114847304775, 844.741238819438, 233.114780406258
5128, 10571.0725634312, 4677.3152197787, 10843.0014957596, 11824.1131899987, 226.704106921155, 834.292592342185, 233.114780406258
5129, 9486.22749179288, 4049.42061383089, 10843.0014957596, 11824.1131899987, 181.937771745969, 647.835678693871, 233.114780406258
5130, 8170.26296528334, 3330.26531518599, 10843.0014957596, 11824.1131899987, 136.618828464585, 460.001292147024, 233.114780406258
5131, 8411.88413000822, 3285.04638279649, 10843.0014957596, 11824.1131899987, 137.612609788902, 458.983064662446, 233.114780406258
5132, 7954.27494007461, 2989.65299176574, 10843.0014957596, 11824.1131899987, 123.36231337578, 399.678415026941, 233.114780406258
5133, 8113.3841361827, 3039.57923596483, 10843.0014957596, 11824.1131899987, 127.712050049274, 415.776215064217, 233.114780406258
5134, 186.544526610275, 38.8670796443106, 10843.0014957596, 11824.1131899987, 25.1217617812119, 1.95021955981399, 233.114780406258
5135, 4822.07496797151, 1712.58224565683, 10843.0014957596, 11824.1131899987, 61.8778972378244, 154.107158217264, 233.114780406258
5136, 414.238984661712, 116.746767394741, 10843.0014957596, 11824.1131899987, 25.5656862701919, 4.03722632846578, 233.114780406258
5137, 3160.07748341532, 1085.67162526253, 10843.0014957596, 11824.1131899987, 42.7320372070135, 76.3193591087268, 233.114780406258
5138, 1381.48649177915, 453.428771262026, 10843.0014957596, 11824.1131899987, 28.1752585789786, 15.7360681546876, 233.114780406258
5139, 2057.41611007776, 685.460974647229, 10843.0014957596, 11824.1131899987, 32.5139664505287, 34.3831752057449, 233.114780406258
5140, 2546.22747519996, 863.392363196302, 10843.0014957596, 11824.1131899987, 36.0151055054136, 46.8363383191155, 233.114780406258
5141, 1966.34977632897, 649.414563268757, 10843.0014957596, 11824.1131899987, 30.9580095561989, 27.397638161849, 233.114780406258
5142, 6594.52416793182, 2419.81684565467, 10843.0014957596, 11824.1131899987, 93.9331928587261, 284.169063024215, 233.114780406258
5143, 7340.65303070242, 2760.19378968642, 10843.0014957596, 11824.1131899987, 108.634639789239, 341.773003525337, 233.114780406258
5144, 8988.289512221, 3578.16895609238, 10843.0014957596, 11824.1131899987, 155.494688395047, 531.806087850217, 233.114780406258
5145, 9305.83850058782, 3825.75477587218, 10843.0014957596, 11824.1131899987, 169.178022453106, 590.584173293539, 233.114780406258
5146, 9768.26717535786, 4168.69181449399, 10843.0014957596, 11824.1131899987, 190.522268060528, 682.05012679275, 233.114780406258
5147, 9933.74549411206, 4391.20391566909, 10843.0014957596, 11824.1131899987, 205.048279109097, 747.373268620562, 233.114780406258
5148, 9280.21781464174, 4148.23964318652, 10843.0014957596, 11824.1131899987, 187.473488170146, 678.583788252978, 233.114780406258
5149, 10162.5440511197, 4614.38122537949, 10843.0014957596, 11824.1131899987, 221.308874877113, 818.143415860944, 233.114780406258
5150, 10377.910032039, 4675.45181269168, 10843.0014957596, 11824.1131899987, 225.96798314227, 835.060903458862, 233.114780406258
5151, 10487.2599354774, 4693.92947706145, 10843.0014957596, 11824.1131899987, 227.527499287389, 840.172193269546, 233.114780406258
5152, 10606.9755254624, 4671.66013225292, 10843.0014957596, 11824.1131899987, 226.407275799056, 832.12206536302, 233.114780406258
5153, 9506.14128371092, 4044.69858085774, 10843.0014957596, 11824.1131899987, 181.73936378874, 646.514220109125, 233.114780406258
5154, 8184.68085614844, 3317.23930953833, 10843.0014957596, 11824.1131899987, 136.131985426123, 457.466126830528, 233.114780406258
5155, 8368.68816868383, 3271.09755607029, 10843.0014957596, 11824.1131899987, 136.545227729631, 454.991612721694, 233.114780406258
5156, 7950.53761876519, 2988.47928718197, 10843.0014957596, 11824.1131899987, 123.274261874452, 399.356353834025, 233.114780406258
5157, 8135.70654237485, 3047.53361833195, 10843.0014957596, 11824.1131899987, 128.113382723792, 417.346595002874, 233.114780406258
5158, 186.66900144609, 38.9085377016552, 10843.0014957596, 11824.1131899987, 25.1218213285046, 1.95054433772622, 233.114780406258
5159, 4818.4656900058, 1710.47737250394, 10843.0014957596, 11824.1131899987, 61.7747062365345, 153.768823656789, 233.114780406258
5160, 258.142482156769, 63.8432281968995, 10843.0014957596, 11824.1131899987, 25.1818183021167, 2.15635512851015, 233.114780406258
5161, 3659.2280756243, 1269.91479638339, 10843.0014957596, 11824.1131899987, 47.7540118788599, 96.5624259530943, 233.114780406258
5162, 1363.26670948779, 444.961302101379, 10843.0014957596, 11824.1131899987, 28.1783931953511, 15.6345855788815, 233.114780406258
5163, 1918.22801957068, 635.452329789857, 10843.0014957596, 11824.1131899987, 31.5528927305953, 30.6060471474752, 233.114780406258
5164, 2440.52825032041, 830.214198358787, 10843.0014957596, 11824.1131899987, 36.711835216644, 49.7271477775972, 233.114780406258
5165, 2010.48458956407, 668.46441252477, 10843.0014957596, 11824.1131899987, 32.0331670400471, 32.3101385355437, 233.114780406258
5166, 6723.55679788764, 2471.15396351293, 10843.0014957596, 11824.1131899987, 95.5696149514281, 292.692291311886, 233.114780406258
5167, 7316.44477932411, 2758.03546590486, 10843.0014957596, 11824.1131899987, 108.229030408358, 340.43165539889, 233.114780406258
5168, 8928.51240788836, 3557.07647784374, 10843.0014957596, 11824.1131899987, 153.823187503448, 525.655691347933, 233.114780406258
5169, 8854.45600973018, 3663.50199607113, 10843.0014957596, 11824.1131899987, 157.593356217012, 545.979291608698, 233.114780406258
5170, 9025.630826163, 3868.51854843679, 10843.0014957596, 11824.1131899987, 169.572027937371, 599.057356242642, 233.114780406258
5171, 9627.52918054334, 4179.82500179064, 10843.0014957596, 11824.1131899987, 190.447144354132, 685.21683756334, 233.114780406258
5172, 8829.3331151243, 3928.33803706844, 10843.0014957596, 11824.1131899987, 172.649460046676, 617.647156465533, 233.114780406258
5173, 9737.92456233776, 4380.09147011247, 10843.0014957596, 11824.1131899987, 204.11279840302, 747.251198059243, 233.114780406258
5174, 10033.4057335034, 4469.72956676894, 10843.0014957596, 11824.1131899987, 210.725634738895, 771.791237461816, 233.114780406258
5175, 10140.1214518463, 4472.99047811596, 10843.0014957596, 11824.1131899987, 211.316206202524, 772.046217103586, 233.114780406258
5176, 10110.5252801316, 4335.53684076818, 10843.0014957596, 11824.1131899987, 202.577526029953, 731.524112429637, 233.114780406258
5177, 9068.97431514898, 3813.5454481981, 10843.0014957596, 11824.1131899987, 166.438432960979, 583.713599302652, 233.114780406258
5178, 8113.55379899967, 3272.83966620438, 10843.0014957596, 11824.1131899987, 133.647393675492, 447.195336602866, 233.114780406258
5179, 8373.81425488644, 3249.83755621622, 10843.0014957596, 11824.1131899987, 136.056107950152, 452.314860592333, 233.114780406258
5180, 7927.88311736806, 2974.03999595323, 10843.0014957596, 11824.1131899987, 122.622863054896, 396.667909268437, 233.114780406258
5181, 7513.00733894685, 2788.77058325045, 10843.0014957596, 11824.1131899987, 112.952232445181, 360.151169388895, 233.114780406258
5182, 371.171219715085, 100.357151148038, 10843.0014957596, 11824.1131899987, 25.3031390041222, 2.83349042991077, 233.114780406258
5183, 4340.89853570965, 1527.21004498349, 10843.0014957596, 11824.1131899987, 55.149481098588, 128.476838178015, 233.114780406258
5184, 1268.59359869279, 409.438938569414, 10843.0014957596, 11824.1131899987, 28.0675687077825, 14.1828349381083, 233.114780406258
5185, 1457.12916618596, 473.970468133537, 10843.0014957596, 11824.1131899987, 29.3015075407638, 19.9251049762242, 233.114780406258
5186, 2273.65847638173, 766.709196445943, 10843.0014957596, 11824.1131899987, 33.4902064856411, 38.7810949480706, 233.114780406258
5187, 2275.67772667865, 766.20048576971, 10843.0014957596, 11824.1131899987, 35.2709065389315, 44.7043194870666, 233.114780406258
5188, 1083.76732771664, 346.272510671714, 10843.0014957596, 11824.1131899987, 26.964701424533, 10.0622919338016, 233.114780406258
5189, 2191.96343387601, 735.046433970639, 10843.0014957596, 11824.1131899987, 33.7177991117396, 38.4245689952623, 233.114780406258
5190, 6787.09395705314, 2488.98567153164, 10843.0014957596, 11824.1131899987, 97.023955278658, 292.12239187151, 233.114780406258
5191, 5767.03758968504, 2119.47036227167, 10843.0014957596, 11824.1131899987, 76.8605381961567, 214.054622694274, 233.114780406258
5192, 7212.22172384153, 2820.5087048003, 10843.0014957596, 11824.1131899987, 108.555785650649, 344.405492582662, 233.114780406258
5193, 6974.36477634263, 2825.98667189021, 10843.0014957596, 11824.1131899987, 106.997533880765, 341.38310759499, 233.114780406258
5194, 6691.88783224154, 2825.04302217644, 10843.0014957596, 11824.1131899987, 106.193596003202, 341.964183769292, 233.114780406258
5195, 6443.47889914092, 2832.24890239185, 10843.0014957596, 11824.1131899987, 106.968662584069, 348.864928800749, 233.114780406258
5196, 6222.59652894291, 2844.48742737281, 10843.0014957596, 11824.1131899987, 108.846878906038, 360.07115610104, 233.114780406258
5197, 6208.87865732492, 2847.33983340415, 10843.0014957596, 11824.1131899987, 109.135020907238, 361.495540010122, 233.114780406258
5198, 5932.1763735924, 2734.43241600645, 10843.0014957596, 11824.1131899987, 103.378433900442, 338.909697054628, 233.114780406258
5199, 5910.80116146117, 2679.18711375361, 10843.0014957596, 11824.1131899987, 99.7761638620721, 323.485018042955, 233.114780406258
5200, 4740.01459647917, 2100.43332830741, 10843.0014957596, 11824.1131899987, 74.8236852571991, 214.367720810976, 233.114780406258
5201, 5475.18193991757, 2299.21952876313, 10843.0014957596, 11824.1131899987, 81.3387624143493, 240.04050903343, 233.114780406258
5202, -434.409395147159, 48.4792403848518, 10843.0014957596, 11824.1131899987, 28.7818936065558, 17.4629757736784, 233.114780406258
5203, -104.939670332094, 46.8063998170042, 10843.0014957596, 11824.1131899987, 26.0208263595386, 5.73269830794765, 233.114780406258
5204, 164.869517668851, 45.8553947625311, 10843.0014957596, 11824.1131899987, 25.1096479573215, 1.82392535964601, 233.114780406258
5205, 1633.62574065093, 537.039120126966, 10843.0014957596, 11824.1131899987, 30.5169160751533, 25.3634261054406, 233.114780406258
5206, 642.176487600142, 194.649537165882, 10843.0014957596, 11824.1131899987, 25.7711985833729, 4.80289412736839, 233.114780406258
5207, 511.334181021101, 148.811263324374, 10843.0014957596, 11824.1131899987, 25.6992636405557, 4.84547511752868, 233.114780406258
5208, 731.623578837451, 225.830736650663, 10843.0014957596, 11824.1131899987, 26.5008566694402, 8.17635437822157, 233.114780406258
5209, 959.461982251595, 300.063426491641, 10843.0014957596, 11824.1131899987, 26.613707962053, 8.49504961736208, 233.114780406258
5210, 430.843122187948, 123.47989635727, 10843.0014957596, 11824.1131899987, 25.3554676666885, 2.93038915988898, 233.114780406258
5211, 794.504844010356, 245.47841988706, 10843.0014957596, 11824.1131899987, 26.2857709564223, 7.0718420119081, 233.114780406258
5212, 863.204017785252, 267.161548939056, 10843.0014957596, 11824.1131899987, 26.4779751655071, 8.10156548164862, 233.114780406258
5213, 819.025729794094, 254.307783433261, 10843.0014957596, 11824.1131899987, 26.2584379480608, 7.14961112096602, 233.114780406258
5214, 382.856428971406, 107.720127046626, 10843.0014957596, 11824.1131899987, 25.2204100535181, 2.26577534044851, 233.114780406258
5215, 808.159606876135, 290.369503845598, 10843.0014957596, 11824.1131899987, 26.455145915843, 8.34835569983819, 233.114780406258
5216, 454.963180767086, 277.508588835508, 10843.0014957596, 11824.1131899987, 27.5779116160005, 13.259314537647, 233.114780406258
5217, 823.731818354105, 518.800625857988, 10843.0014957596, 11824.1131899987, 31.0765241185942, 29.0929307169012, 233.114780406258
5218, 592.429849575404, 544.913767361979, 10843.0014957596, 11824.1131899987, 35.1155391765365, 47.2494085629757, 233.114780406258
5219, 1029.16571876049, 844.911594510976, 10843.0014957596, 11824.1131899987, 44.676359661893, 90.6465149393562, 233.114780406258
5220, 870.808765446667, 839.331065235709, 10843.0014957596, 11824.1131899987, 45.9592608842194, 96.519627189522, 233.114780406258
5221, -209.729174612005, 525.280727566297, 10843.0014957596, 11824.1131899987, 47.3587274844656, 100.106483312706, 233.114780406258
5222, 762.685413393774, 852.208017252908, 10843.0014957596, 11824.1131899987, 50.9201173570202, 118.297970505316, 233.114780406258
5223, 3193.31578792034, 1649.53224197648, 10843.0014957596, 11824.1131899987, 62.9623905325141, 172.840491645011, 233.114780406258
5224, 4255.97601978997, 1919.67941696255, 10843.0014957596, 11824.1131899987, 65.2059008267674, 179.022905680749, 233.114780406258
5225, 5163.6514442233, 2166.88316757033, 10843.0014957596, 11824.1131899987, 74.0820573145478, 213.138393455883, 233.114780406258
5226, 3870.68206956763, 1559.61853389188, 10843.0014957596, 11824.1131899987, 53.1514286924214, 122.20985276566, 233.114780406258
5227, 2478.15424674681, 936.557958209357, 10843.0014957596, 11824.1131899987, 35.6973666130561, 48.7291312178971, 233.114780406258
5228, 160.361926032898, 43.8148833956864, 10843.0014957596, 11824.1131899987, 25.1084781293312, 1.82043274719216, 233.114780406258
5229, 194.256833655257, 42.9863948097702, 10843.0014957596, 11824.1131899987, 25.0899348718279, 1.72357166321173, 233.114780406258
5230, 969.884196661028, 308.089478578759, 10843.0014957596, 11824.1131899987, 27.3695904673903, 12.0081747967523, 233.114780406258
5231, 444.908309934175, 130.690273605427, 10843.0014957596, 11824.1131899987, 25.8365900588762, 4.95254382846066, 233.114780406258
5232, 977.304802444648, 306.401273618734, 10843.0014957596, 11824.1131899987, 26.6313320694291, 8.82471800893401, 233.114780406258
5233, 1428.17310347376, 467.307796751476, 10843.0014957596, 11824.1131899987, 28.5195612005571, 16.3535763999234, 233.114780406258
5234, 854.13668542348, 267.196701850438, 10843.0014957596, 11824.1131899987, 26.9735930369131, 10.1795659227668, 233.114780406258
5235, 570.057105125426, 167.745684061798, 10843.0014957596, 11824.1131899987, 25.7198135566372, 4.67862263970204, 233.114780406258
5236, 1436.86945648586, 470.098592673191, 10843.0014957596, 11824.1131899987, 28.0898593233077, 15.4291963649325, 233.114780406258
5237, 1694.03724277986, 556.588430250878, 10843.0014957596, 11824.1131899987, 30.4745268318064, 24.2705135131542, 233.114780406258
5238, 7150.76654678281, 2636.43882728601, 10843.0014957596, 11824.1131899987, 103.495256613833, 321.018242091144, 233.114780406258
5239, 7308.58903180654, 2747.0793318098, 10843.0014957596, 11824.1131899987, 107.840974778618, 339.100918783141, 233.114780406258
5240, 8242.70927378323, 3245.77523210727, 10843.0014957596, 11824.1131899987, 134.008149221832, 445.044300177217, 233.114780406258
5241, 8601.304355986, 3535.66881204149, 10843.0014957596, 11824.1131899987, 149.251882465889, 510.810848552073, 233.114780406258
5242, 8834.25821899693, 3785.62893259166, 10843.0014957596, 11824.1131899987, 163.620191344646, 574.644755808579, 233.114780406258
5243, 8982.22200920589, 3987.59756214695, 10843.0014957596, 11824.1131899987, 176.582171524422, 632.913215232449, 233.114780406258
5244, 8305.62804305722, 3793.04432670301, 10843.0014957596, 11824.1131899987, 164.198407942609, 587.07672821185, 233.114780406258
